user_id,employee_name,email,role,functional_unit,department,team,start_date,end_date
JKC2754,Jenna Karen Chang,Jenna.Karen.Chang@dtaa.com,ElectricalEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,21 - TestAndEvalualtion,2009-12-01,2011-06-01
MNS1394,Meghan Nomlanga Sosa,Meghan.Nomlanga.Sosa@dtaa.com,ComputerProgrammer,4 - ResearchAndEngineering_Government_Foreign,3 - SoftwareManagement,7 - WebSoftware,2009-12-01,2011-06-01
TWM0837,Tanner Wing Marsh,Tanner.Wing.Marsh@dtaa.com,StockroomClerk,5 - Manufacturing_Commercial,3 - Assembly,1 - Stockroom,2009-12-01,2011-06-01
RSS0875,Robert Stephen Schwartz,Robert.Stephen.Schwartz@dtaa.com,StockroomClerk,6 - Manufacturing_Government,3 - Assembly,1 - Stockroom,2009-12-01,2011-06-01
XAB0627,Xenos Akeem Barr,Xenos.Akeem.Barr@dtaa.com,ElectricalEngineer,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,3 - EmbeddedSoftware,2009-12-01,2011-06-01
DNV1964,Dacey Nevada Vang,Dacey.Nevada.Vang@dtaa.com,ElectricalEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,13 - ElectricalEngineering,2009-12-01,2011-06-01
MAC2962,Molly Aubrey Cannon,Molly.Aubrey.Cannon@dtaa.com,Salesman,9 - SalesAndMarketing_Government,2 - Sales,4 - RegionalSales,2009-12-01,2011-06-01
WIB3670,Whilemina Irma Bradley,Whilemina.Irma.Bradley@dtaa.com,StockroomClerk,6 - Manufacturing_Government,3 - Assembly,11 - Stockroom,2009-12-01,2011-06-01
JBB3280,Jamal Baker Barrett,Jamal.Baker.Barrett@dtaa.com,ProductionLineWorker,5 - Manufacturing_Commercial,3 - Assembly,10 - AssemblyDept,2009-12-01,2011-06-01
PHB2209,Plato Harlan Burton,Plato.Harlan.Burton@dtaa.com,StockroomClerk,6 - Manufacturing_Government,3 - Assembly,5 - Stockroom,2009-12-01,2011-06-01
WOL3226,Wayne Octavius Lester,Wayne.Octavius.Lester@dtaa.com,ElectricalEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,23 - ElectricalEngineering,2009-12-01,2011-06-01
RUB1156,Rhiannon Uta Buckley,Rhiannon.Uta.Buckley@dtaa.com,MaterialsEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,9 - MaterialsEngineering,2009-12-01,2011-06-01
SRB2276,Sarah Rebekah Burke,Sarah.Rebekah.Burke@dtaa.com,Salesman,8 - SalesAndMarketing_Commercial,2 - Sales,3 - RegionalSales,2009-12-01,2011-06-01
AIB3416,Aubrey Ivor Burch,Aubrey.Ivor.Burch@dtaa.com,Salesman,9 - SalesAndMarketing_Government,2 - Sales,5 - RegionalSales,2009-12-01,2011-06-01
DAE1437,Duncan Ali England,Duncan.Ali.England@dtaa.com,MaterialsEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,9 - MaterialsEngineering,2009-12-01,2011-06-01
SCH3858,Sebastian Cooper Hoffman,Sebastian.Cooper.Hoffman@dtaa.com,SecurityGuard,1 - Adminstration,5 - Security,12 - BuildingSecurity,2009-12-01,2011-06-01
FKS0094,Fredericka Kessie Stein,Fredericka.Kessie.Stein@dtaa.com,ChiefEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,3 - ElectricalEngineering,2009-12-01,2011-06-01
CIH0995,Colin Ignatius Hines,Colin.Ignatius.Hines@dtaa.com,ChiefEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,8 - ElectricalEngineering,2009-12-01,2011-06-01
LAN1329,Lael Aurora Nash,Lael.Aurora.Nash@dtaa.com,TestEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,11 - TestAndEvalualtion,2009-12-01,2010-06-01
NCB2660,Nicholas Christian Bradford,Nicholas.Christian.Bradford@dtaa.com,ElectricalEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,21 - TestAndEvalualtion,2009-12-01,2011-06-01
YDM3898,Yoshio Dennis Mann,Yoshio.Dennis.Mann@dtaa.com,Scientist,4 - ResearchAndEngineering_Government_Foreign,2 - Research,7 - Lab,2009-12-01,2011-06-01
LMW2320,Lillith Marny Wade,Lillith.Marny.Wade@dtaa.com,Salesman,9 - SalesAndMarketing_Government,2 - Sales,3 - RegionalSales,2009-12-01,2011-06-01
NPK0369,Nathaniel Paul Klein,Nathaniel.Paul.Klein@dtaa.com,Director,8 - SalesAndMarketing_Commercial,2 - Sales,,2009-12-01,2011-06-01
DMB1429,Dolan Maxwell Boyd,Dolan.Maxwell.Boyd@dtaa.com,ElectricalEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,8 - ElectricalEngineering,2009-12-01,2011-06-01
KMB1761,Kiayada Miranda Bullock,Kiayada.Miranda.Bullock@dtaa.com,ITAdmin,1 - Adminstration,5 - Security,6 - ElectronicSecurity,2009-12-01,2011-06-01
TWK1773,Tate Walker Knowles,Tate.Walker.Knowles@dtaa.com,ITAdmin,1 - Adminstration,5 - Security,6 - ElectronicSecurity,2009-12-01,2011-06-01
ATR2560,Alden Thomas Roach,Alden.Thomas.Roach@dtaa.com,Mathematician,3 - ResearchAndEngineering_Government_Domestic,2 - Research,4 - Lab,2009-12-01,2011-06-01
HNB3661,Hyatt Neville Blair,Hyatt.Neville.Blair@dtaa.com,StockroomClerk,6 - Manufacturing_Government,3 - Assembly,11 - Stockroom,2009-12-01,2011-06-01
GJG0170,Grace Jasmine Gamble,Grace.Jasmine.Gamble@dtaa.com,ChiefEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,2 - MechanicalEngineering,2009-12-01,2011-06-01
ABG2353,Armand Bradley Garcia,Armand.Bradley.Garcia@dtaa.com,Technician,9 - SalesAndMarketing_Government,3 - FieldService,3 - RegionalFieldService,2009-12-01,2011-06-01
BAT3066,Barrett Allen Trevino,Barrett.Allen.Trevino@dtaa.com,Mathematician,2 - ResearchAndEngineering_Commercial,2 - Research,5 - Lab,2009-12-01,2011-06-01
NKM2195,Nicole Katell Morgan,Nicole.Katell.Morgan@dtaa.com,ProductionLineWorker,5 - Manufacturing_Commercial,3 - Assembly,6 - AssemblyDept,2009-12-01,2011-06-01
KTL3785,Kenyon Trevor Lewis,Kenyon.Trevor.Lewis@dtaa.com,Salesman,9 - SalesAndMarketing_Government,2 - Sales,6 - RegionalSales,2009-12-01,2011-06-01
WJR3544,Walker Jarrod Reeves,Walker.Jarrod.Reeves@dtaa.com,Physicist,3 - ResearchAndEngineering_Government_Domestic,2 - Research,6 - Lab,2009-12-01,2011-06-01
AJM0243,Alyssa Jorden Montoya,Alyssa.Jorden.Montoya@dtaa.com,SoftwareDeveloper,4 - ResearchAndEngineering_Government_Foreign,3 - SoftwareManagement,4 - WebSoftware,2009-12-01,2011-06-01
TND0324,Thomas Noah Diaz,Thomas.Noah.Diaz@dtaa.com,IndustrialEngineer,6 - Manufacturing_Government,1 - IndustrialEngineering,,2009-12-01,2011-06-01
LDB3087,Laura Deanna Brewer,Laura.Deanna.Brewer@dtaa.com,ElectricalEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,23 - ElectricalEngineering,2009-12-01,2011-06-01
WMR2625,Willa Maya Riddle,Willa.Maya.Riddle@dtaa.com,ComputerScientist,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,20 - SystemsEngineering,2009-12-01,2011-06-01
BRH2866,Barbara Risa Holmes,Barbara.Risa.Holmes@dtaa.com,ProductionLineWorker,6 - Manufacturing_Government,3 - Assembly,8 - AssemblyDept,2009-12-01,2010-04-01
AVS2317,Allen Vernon Summers,Allen.Vernon.Summers@dtaa.com,Salesman,9 - SalesAndMarketing_Government,2 - Sales,3 - RegionalSales,2009-12-01,2011-06-01
NWH2076,Nerea Whitney Higgins,Nerea.Whitney.Higgins@dtaa.com,MechanicalEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,12 - MechanicalEngineering,2009-12-01,2011-06-01
ISG2025,Imani Sybil Guerrero,Imani.Sybil.Guerrero@dtaa.com,MechanicalEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,16 - TestAndEvalualtion,2009-12-01,2011-06-01
SRB2600,Stone Ryan Banks,Stone.Ryan.Banks@dtaa.com,ElectricalEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,18 - ElectricalEngineering,2009-12-01,2011-06-01
CRH3848,Catherine Regan Hancock,Catherine.Regan.Hancock@dtaa.com,SecurityGuard,1 - Adminstration,5 - Security,12 - BuildingSecurity,2009-12-01,2011-06-01
VRB3401,Vanna Rae Benson,Vanna.Rae.Benson@dtaa.com,Technician,8 - SalesAndMarketing_Commercial,3 - FieldService,5 - RegionalFieldService,2009-12-01,2011-06-01
CWH3033,Cain William Hubbard,Cain.William.Hubbard@dtaa.com,SecurityGuard,1 - Adminstration,5 - Security,9 - BuildingSecurity,2009-12-01,2011-06-01
JDM1042,Jacqueline Destiny Myers,Jacqueline.Destiny.Myers@dtaa.com,SecurityGuard,1 - Adminstration,5 - Security,3 - BuildingSecurity,2009-12-01,2011-06-01
GLM3106,Gavin Leo Mueller,Gavin.Leo.Mueller@dtaa.com,SystemsEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,24 - SystemsEngineering,2009-12-01,2011-06-01
MGS2159,Macey Giselle Steele,Macey.Giselle.Steele@dtaa.com,StockroomClerk,5 - Manufacturing_Commercial,3 - Assembly,5 - Stockroom,2009-12-01,2011-06-01
KAW3589,Kerry Alexa Washington,Kerry.Alexa.Washington@dtaa.com,Scientist,4 - ResearchAndEngineering_Government_Foreign,2 - Research,6 - Lab,2009-12-01,2011-06-01
TLP1231,Thomas Lawrence Pace,Thomas.Lawrence.Pace@dtaa.com,ComputerProgrammer,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,5 - DesktopSoftware,2009-12-01,2011-06-01
GCP2425,Gage Cedric Prince,Gage.Cedric.Prince@dtaa.com,ITAdmin,1 - Adminstration,5 - Security,8 - ElectronicSecurity,2009-12-01,2011-06-01
TDM2859,Trevor David Mann,Trevor.David.Mann@dtaa.com,ProductionLineWorker,6 - Manufacturing_Government,3 - Assembly,8 - AssemblyDept,2009-12-01,2011-06-01
ARS3506,Aubrey Riley Spears,Aubrey.Riley.Spears@dtaa.com,Mathematician,2 - ResearchAndEngineering_Commercial,2 - Research,6 - Lab,2009-12-01,2011-06-01
TTP2417,Tyrone Tyler Payne,Tyrone.Tyler.Payne@dtaa.com,SecurityGuard,1 - Adminstration,5 - Security,7 - BuildingSecurity,2009-12-01,2011-06-01
CLH0733,Cailin Lee Hale,Cailin.Lee.Hale@dtaa.com,SoftwareQualityEngineer,4 - ResearchAndEngineering_Government_Foreign,3 - SoftwareManagement,1 - SQA,2009-12-01,2011-06-01
JMS0149,Jeanette Macey Simpson,Jeanette.Macey.Simpson@dtaa.com,Manager,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,3 - EmbeddedSoftware,2009-12-01,2011-06-01
NSC3036,Neve Sonia Cruz,Neve.Sonia.Cruz@dtaa.com,ITAdmin,1 - Adminstration,5 - Security,10 - ElectronicSecurity,2009-12-01,2011-06-01
ATH0225,Andrew Tobias Hoover,Andrew.Tobias.Hoover@dtaa.com,Manager,4 - ResearchAndEngineering_Government_Foreign,3 - SoftwareManagement,2 - DesktopSoftware,2009-12-01,2011-06-01
RPW0026,Russell Philip Wheeler,Russell.Philip.Wheeler@dtaa.com,HumanResourceSpecialist,1 - Adminstration,2 - EmployeeRelations,,2009-12-01,2010-02-01
SWG1391,Sage Whitney Gilbert,Sage.Whitney.Gilbert@dtaa.com,ComputerProgrammer,4 - ResearchAndEngineering_Government_Foreign,3 - SoftwareManagement,7 - WebSoftware,2009-12-01,2011-06-01
KMR2232,Karyn Martina Ramos,Karyn.Martina.Ramos@dtaa.com,ProductionLineWorker,6 - Manufacturing_Government,3 - Assembly,6 - AssemblyDept,2009-12-01,2011-06-01
XSR3526,Xerxes Shea Ryan,Xerxes.Shea.Ryan@dtaa.com,SystemsEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,25 - SystemsEngineering,2009-12-01,2011-06-01
BDJ3326,Beau Dean Jenkins,Beau.Dean.Jenkins@dtaa.com,ProductionLineWorker,6 - Manufacturing_Government,3 - Assembly,10 - AssemblyDept,2009-12-01,2011-06-01
TWF1072,Tallulah Wanda Frank,Tallulah.Wanda.Frank@dtaa.com,Scientist,2 - ResearchAndEngineering_Commercial,2 - Research,2 - Lab,2009-12-01,2011-06-01
QKO2718,Quemby Kendall Oneill,Quemby.Kendall.Oneill@dtaa.com,ElectricalEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,18 - ElectricalEngineering,2009-12-01,2011-06-01
LDW1472,Leilani Deborah Woods,Leilani.Deborah.Woods@dtaa.com,TestEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,11 - TestAndEvalualtion,2009-12-01,2010-04-01
TCN1687,Taylor Chase Nelson,Taylor.Chase.Nelson@dtaa.com,Technician,9 - SalesAndMarketing_Government,3 - FieldService,2 - RegionalFieldService,2009-12-01,2011-06-01
DTU3804,Denton Tyrone Underwood,Denton.Tyrone.Underwood@dtaa.com,Technician,9 - SalesAndMarketing_Government,3 - FieldService,6 - RegionalFieldService,2009-12-01,2011-06-01
AFP2247,Anne Fatima Patton,Anne.Fatima.Patton@dtaa.com,ProductionLineWorker,6 - Manufacturing_Government,3 - Assembly,6 - AssemblyDept,2009-12-01,2011-06-01
ALS2669,Alexa Lucy Sosa,Alexa.Lucy.Sosa@dtaa.com,Mathematician,4 - ResearchAndEngineering_Government_Foreign,2 - Research,4 - Lab,2009-12-01,2011-06-01
KJC1419,Keefe John Clemons,Keefe.John.Clemons@dtaa.com,ElectricalEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,8 - ElectricalEngineering,2009-12-01,2011-06-01
SDR1227,Sloane Delilah Romero,Sloane.Delilah.Romero@dtaa.com,SoftwareDeveloper,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,5 - DesktopSoftware,2009-12-01,2011-06-01
ZMH1543,Zia Mary Hewitt,Zia.Mary.Hewitt@dtaa.com,StockroomClerk,6 - Manufacturing_Government,3 - Assembly,3 - Stockroom,2009-12-01,2011-06-01
JSH1070,Justina Stacy Hendrix,Justina.Stacy.Hendrix@dtaa.com,Mathematician,2 - ResearchAndEngineering_Commercial,2 - Research,2 - Lab,2009-12-01,2010-10-01
AFH1757,Aurelia Fredericka Haley,Aurelia.Fredericka.Haley@dtaa.com,SecurityGuard,1 - Adminstration,5 - Security,5 - BuildingSecurity,2009-12-01,2011-06-01
DMD0486,Danielle Martha Daniels,Danielle.Martha.Daniels@dtaa.com,SoftwareQualityEngineer,2 - ResearchAndEngineering_Commercial,3 - SoftwareManagement,1 - SQA,2009-12-01,2011-06-01
OHG3736,Orson Hakeem Greer,Orson.Hakeem.Greer@dtaa.com,Salesman,8 - SalesAndMarketing_Commercial,2 - Sales,6 - RegionalSales,2009-12-01,2011-06-01
GCT3750,Grant Casey Trevino,Grant.Casey.Trevino@dtaa.com,Technician,8 - SalesAndMarketing_Commercial,3 - FieldService,6 - RegionalFieldService,2009-12-01,2011-06-01
DFW1467,Donna Francesca Wise,Donna.Francesca.Wise@dtaa.com,TestEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,11 - TestAndEvalualtion,2009-12-01,2011-06-01
NOE2965,Nero Owen Everett,Nero.Owen.Everett@dtaa.com,Technician,9 - SalesAndMarketing_Government,3 - FieldService,4 - RegionalFieldService,2009-12-01,2011-06-01
SCE1877,Simon Carl Erickson,Simon.Carl.Erickson@dtaa.com,HardwareEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,15 - SystemsEngineering,2009-12-01,2011-06-01
IGP2254,Ifeoma Guinevere Pickett,Ifeoma.Guinevere.Pickett@dtaa.com,Salesman,8 - SalesAndMarketing_Commercial,2 - Sales,3 - RegionalSales,2009-12-01,2011-06-01
IAR3996,Ivan Asher Ryan,Ivan.Asher.Ryan@dtaa.com,ProductionLineWorker,6 - Manufacturing_Government,3 - Assembly,14 - AssemblyDept,2009-12-01,2011-06-01
MTN1330,Malcolm Timothy Nielsen,Malcolm.Timothy.Nielsen@dtaa.com,MechanicalEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,11 - TestAndEvalualtion,2009-12-01,2011-06-01
GEK3441,Garrett Edward Kelly,Garrett.Edward.Kelly@dtaa.com,Technician,9 - SalesAndMarketing_Government,3 - FieldService,5 - RegionalFieldService,2009-12-01,2011-06-01
SBK3515,Shelley Brenna Keith,Shelley.Brenna.Keith@dtaa.com,Mathematician,2 - ResearchAndEngineering_Commercial,2 - Research,6 - Lab,2009-12-01,2011-06-01
XKW1135,Xyla Kylan Walter,Xyla.Kylan.Walter@dtaa.com,MechanicalEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,7 - MechanicalEngineering,2009-12-01,2011-06-01
SKA0757,Stacey Kaitlin Avila,Stacey.Kaitlin.Avila@dtaa.com,WebDeveloper,4 - ResearchAndEngineering_Government_Foreign,3 - SoftwareManagement,4 - WebSoftware,2009-12-01,2011-06-01
JEV3132,Joseph Ezra Vaughan,Joseph.Ezra.Vaughan@dtaa.com,Physicist,3 - ResearchAndEngineering_Government_Domestic,2 - Research,5 - Lab,2009-12-01,2011-06-01
SER0621,Shana Ella Ramos,Shana.Ella.Ramos@dtaa.com,ComputerScientist,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,2 - DesktopSoftware,2009-12-01,2011-06-01
LSL0337,Lesley Shaine Lynn,Lesley.Shaine.Lynn@dtaa.com,StockroomClerk,6 - Manufacturing_Government,3 - Assembly,1 - Stockroom,2009-12-01,2011-06-01
JYM3047,Jelani Yasir Marks,Jelani.Yasir.Marks@dtaa.com,ITAdmin,1 - Adminstration,5 - Security,10 - ElectronicSecurity,2009-12-01,2011-06-01
ASD0993,Amanda Sydney Decker,Amanda.Sydney.Decker@dtaa.com,Manager,2 - ResearchAndEngineering_Commercial,3 - SoftwareManagement,7 - WebSoftware,2009-12-01,2011-06-01
SAP1888,Simone Audra Patel,Simone.Audra.Patel@dtaa.com,TestEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,16 - TestAndEvalualtion,2009-12-01,2011-06-01
XCJ0023,Xavier Charles Joyner,Xavier.Charles.Joyner@dtaa.com,HumanResourceSpecialist,1 - Adminstration,1 - Personnel,,2009-12-01,2011-06-01
OJR2085,Otto Joseph Rush,Otto.Joseph.Rush@dtaa.com,MechanicalEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,12 - MechanicalEngineering,2009-12-01,2011-06-01
LEM1913,Lunea Evelyn Massey,Lunea.Evelyn.Massey@dtaa.com,Physicist,3 - ResearchAndEngineering_Government_Domestic,2 - Research,3 - Lab,2009-12-01,2011-06-01
LJC0191,Louis Jarrod Collins,Louis.Jarrod.Collins@dtaa.com,MaterialsEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,4 - MaterialsEngineering,2009-12-01,2011-04-01
JBS1291,Jerome Berk Sellers,Jerome.Berk.Sellers@dtaa.com,ElectricalEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,8 - ElectricalEngineering,2009-12-01,2011-06-01
JHK1849,John Henry Knight,John.Henry.Knight@dtaa.com,ElectricalEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,13 - ElectricalEngineering,2009-12-01,2011-04-01
DPF3215,Dolan Philip Foreman,Dolan.Philip.Foreman@dtaa.com,MechanicalEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,22 - MechanicalEngineering,2009-12-01,2011-06-01
CWA2554,Camden Wade Aguirre,Camden.Wade.Aguirre@dtaa.com,Scientist,3 - ResearchAndEngineering_Government_Domestic,2 - Research,4 - Lab,2009-12-01,2011-06-01
NIR3139,Nita Iola Riley,Nita.Iola.Riley@dtaa.com,MechanicalEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,22 - MechanicalEngineering,2009-12-01,2011-06-01
JAM2248,Jemima Alexis Mcdonald,Jemima.Alexis.Mcdonald@dtaa.com,ProductionLineWorker,6 - Manufacturing_Government,3 - Assembly,6 - AssemblyDept,2009-12-01,2011-06-01
MSR2202,Mara Shaeleigh Rosario,Mara.Shaeleigh.Rosario@dtaa.com,ProductionLineWorker,5 - Manufacturing_Commercial,3 - Assembly,6 - AssemblyDept,2009-12-01,2011-06-01
GOR0861,George Octavius Rich,George.Octavius.Rich@dtaa.com,ProductionLineWorker,5 - Manufacturing_Commercial,3 - Assembly,2 - AssemblyDept,2009-12-01,2011-06-01
PWM0708,Patricia Willa Macdonald,Patricia.Willa.Macdonald@dtaa.com,ElectricalEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,6 - TestAndEvalualtion,2009-12-01,2011-06-01
AAD2188,Aretha Aimee Daugherty,Aretha.Aimee.Daugherty@dtaa.com,ProductionLineWorker,5 - Manufacturing_Commercial,3 - Assembly,6 - AssemblyDept,2009-12-01,2011-06-01
SSR1962,Shoshana Stella Rice,Shoshana.Stella.Rice@dtaa.com,MechanicalEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,12 - MechanicalEngineering,2009-12-01,2011-06-01
PMT2264,Penelope Marcia Travis,Penelope.Marcia.Travis@dtaa.com,Salesman,8 - SalesAndMarketing_Commercial,2 - Sales,3 - RegionalSales,2009-12-01,2011-06-01
DHK0367,Declan Herrod Kinney,Declan.Herrod.Kinney@dtaa.com,AdministrativeAssistant,8 - SalesAndMarketing_Commercial,,,2009-12-01,2011-06-01
MAL0434,Marny Anastasia Lane,Marny.Anastasia.Lane@dtaa.com,PurchasingClerk,10 - PurchasingAndContracts,1 - Purchasing,,2009-12-01,2011-06-01
LMB3241,Leigh Maia Beard,Leigh.Maia.Beard@dtaa.com,SystemsEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,24 - SystemsEngineering,2009-12-01,2011-06-01
DGE3194,Deanna Galena Estes,Deanna.Galena.Estes@dtaa.com,Scientist,4 - ResearchAndEngineering_Government_Foreign,2 - Research,5 - Lab,2009-12-01,2011-01-01
BNS2384,Brenna Nora Sears,Brenna.Nora.Sears@dtaa.com,Manager,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,10 - WebSoftware,2009-12-01,2011-06-01
CIS3505,Christian Ishmael Sandoval,Christian.Ishmael.Sandoval@dtaa.com,SecurityGuard,1 - Adminstration,5 - Security,11 - BuildingSecurity,2009-12-01,2011-06-01
UAS2829,Uta Alea Stephenson,Uta.Alea.Stephenson@dtaa.com,StockroomClerk,6 - Manufacturing_Government,3 - Assembly,7 - Stockroom,2009-12-01,2011-06-01
CSC3074,Charity Suki Carlson,Charity.Suki.Carlson@dtaa.com,MechanicalEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,22 - MechanicalEngineering,2009-12-01,2011-06-01
KCM0806,Kim Carissa Macdonald,Kim.Carissa.Macdonald@dtaa.com,MaterialsEngineer,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,4 - MaterialsEngineering,2009-12-01,2011-06-01
TDH0989,Timon Duncan Harrison,Timon.Duncan.Harrison@dtaa.com,Manager,1 - Adminstration,5 - Security,4 - ElectronicSecurity,2009-12-01,2011-06-01
CSL0428,Cynthia Shaine Lester,Cynthia.Shaine.Lester@dtaa.com,Technician,9 - SalesAndMarketing_Government,3 - FieldService,1 - RegionalFieldService,2009-12-01,2011-06-01
LBG1670,Louis Bernard Garza,Louis.Bernard.Garza@dtaa.com,Salesman,9 - SalesAndMarketing_Government,2 - Sales,2 - RegionalSales,2009-12-01,2011-06-01
DCW2405,Desirae Cassidy Watkins,Desirae.Cassidy.Watkins@dtaa.com,NursePractitioner,1 - Adminstration,4 - Safety,4 - Medical,2009-12-01,2011-06-01
LDN2514,Luke Dolan Norman,Luke.Dolan.Norman@dtaa.com,ElectricalEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,20 - SystemsEngineering,2009-12-01,2011-06-01
ZIR1732,Zelda Idona Ross,Zelda.Idona.Ross@dtaa.com,Supervisor,5 - Manufacturing_Commercial,3 - Assembly,6 - AssemblyDept,2009-12-01,2011-06-01
MEB3004,Malcolm Elton Battle,Malcolm.Elton.Battle@dtaa.com,ChiefEngineer,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,24 - SystemsEngineering,2009-12-01,2011-06-01
NEH1185,Naomi Emma Hall,Naomi.Emma.Hall@dtaa.com,MechanicalEngineer,2 - ResearchAndEngineering_Commercial,4 - Engineering,11 - TestAndEvalualtion,2009-12-01,2010-12-01
PHO1937,Prescott Hedley Owen,Prescott.Hedley.Owen@dtaa.com,ComputerProgrammer,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,9 - WebSoftware,2009-12-01,2011-06-01
OAP2825,Ocean Aretha Pennington,Ocean.Aretha.Pennington@dtaa.com,StockroomClerk,6 - Manufacturing_Government,3 - Assembly,7 - Stockroom,2009-12-01,2011-06-01
